face,hair,category,location,upper_color,lower_color
normal,Brown,Military_style,West,burnt_orange,light_gray
dark,Brown,Girly_Style,North,green,gold
fair,Blonde,Girly_Style,North,dark_brown,dark_blue
normal,Brown,Hip_Hop_Style,West,charcoal_gray,charcoal_gray
dark,Brown,Hip_Hop_Style,West,burnt_orange,light_blue
fair,Brown,Evening_Black_Tie,South,olive_green,light_gray
dark,Blonde,Geeky_chic_Style,South,burnt_orange,medium_gray
normal,Brown,Sports_Wear,South,burnt_orange,brown
dark,Brown,Skateboarders,East,black,medium_gray
fair,Black,Streetwear_Style,East,lavender,medium_gray
dark,Blonde,Formal_Office_Wear,North,black,khaki_brown
dark,Brown,Hip_Hop_Style,East,white,brown
normal,Brown,Girly_Style,South,maroon,white
fair,Brown,Streetwear_Style,West,navy_blue,light_gray
fair,Blonde,Military_style,North,orange,khaki_brown
dark,Brown,Streetwear_Style,North,blue,dark_blue
fair,Blonde,Business_Casual,West,navy_blue,medium_gray
dark,Brown,Casual_Chic_Style,South,tan_brown,black
fair,Black,Geeky_chic_Style,North,burnt_orange,white
dark,Brown,Flamboyant_style,West,orange,gold
normal,Black,Hip_Hop_Style,South,olive_green,dark_blue
dark,Black,Formal_Office_Wear,East,light_blue,light_blue
dark,Brown,Military_style,North,blue,tan_brown
normal,Black,Flamboyant_style,West,purple,brown
normal,Blonde,Flamboyant_style,East,purple,charcoal_gray
fair,Brown,Hip_Hop_Style,South,light_blue,tan_brown
fair,Brown,Business_Casual,East,pink,black
normal,Brown,Rocker_Chic_Style,North,light_blue,dark_brown
fair,Blonde,Military_style,South,yellow,gold
normal,Brown,Ethnic_fashion_style,North,black,light_blue
normal,Blonde,Girly_Style,South,light_blue,light_gray
normal,Blonde,Evening_Black_Tie,West,brown,light_gray
dark,Blonde,Skateboarders,East,violet,black
normal,Blonde,Girly_Style,North,tan_brown,gold
fair,Blonde,Casual_Chic_Style,North,orange,dark_brown
fair,Brown,Retro_Fashion,North,burnt_orange,medium_gray
dark,Brown,Sports_Wear,East,black,brown
dark,Blonde,Sports_Wear,North,black,charcoal_gray
fair,Black,Formal_Office_Wear,South,spring_green,tan_brown
normal,Brown,Girly_Style,South,khaki_brown,charcoal_gray
fair,Blonde,Sports_Wear,South,dark_blue,khaki_brown
dark,Brown,Girly_Style,South,khaki_brown,dark_blue
fair,Blonde,Streetwear_Style,North,burnt_orange,black
dark,Blonde,Sports_Wear,North,medium_gray,dark_brown
dark,Brown,Sports_Wear,North,pink,dark_blue
fair,Black,Flamboyant_style,East,yellow,gold
normal,Blonde,Hip_Hop_Style,West,maroon,navy_blue
fair,Brown,Formal_Office_Wear,South,light_gray,navy_blue
dark,Brown,Girly_Style,West,spring_green,dark_brown
normal,Black,Streetwear_Style,East,light_blue,brown
normal,Blonde,Rocker_Chic_Style,South,red,dark_blue
fair,Blonde,Rocker_Chic_Style,South,green,light_blue
dark,Brown,Ethnic_fashion_style,East,white,navy_blue
normal,Brown,Ethnic_fashion_style,North,khaki_brown,dark_blue
normal,Black,Military_style,West,light_blue,navy_blue
dark,Blonde,Business_Casual,South,blue,khaki_brown
normal,Black,Formal_Office_Wear,East,black,dark_blue
normal,Black,Retro_Fashion,North,orange,light_gray
fair,Brown,Formal_Office_Wear,South,sky_blue,navy_blue
dark,Brown,Streetwear_Style,East,charcoal_gray,white
fair,Brown,Business_Casual,South,light_gray,khaki_brown
fair,Blonde,Retro_Fashion,East,lavender,black
normal,Blonde,Evening_Black_Tie,North,light_gray,brown
fair,Blonde,Ethnic_fashion_style,North,dark_blue,navy_blue
dark,Blonde,Rocker_Chic_Style,North,orange,khaki_brown
dark,Black,Rocker_Chic_Style,West,lavender,black
fair,Brown,Retro_Fashion,South,orange,medium_gray
normal,Brown,Skateboarders,North,khaki_brown,medium_gray
fair,Black,Business_Casual,East,green,light_blue
normal,Black,Rocker_Chic_Style,West,gold,light_gray
fair,Brown,Geeky_chic_Style,North,spring_green,gold
normal,Black,Ethnic_fashion_style,East,white,gold
fair,Black,Evening_Black_Tie,South,purple,brown
dark,Blonde,Casual_Chic_Style,West,yellow,brown
normal,Blonde,Skateboarders,West,black,tan_brown
fair,Blonde,Evening_Black_Tie,East,yellow,black
fair,Brown,Evening_Black_Tie,East,light_gray,brown
dark,Black,Casual_Chic_Style,North,blue,medium_gray
fair,Blonde,Streetwear_Style,South,light_gray,black
dark,Blonde,Skateboarders,West,charcoal_gray,dark_brown
dark,Brown,Flamboyant_style,North,tan_brown,dark_brown
normal,Blonde,Skateboarders,East,spring_green,light_gray
fair,Black,Casual_Chic_Style,South,medium_gray,khaki_brown
fair,Black,Retro_Fashion,East,spring_green,black
dark,Brown,Hip_Hop_Style,East,lavender,navy_blue
normal,Black,Casual_Chic_Style,South,sky_blue,tan_brown
fair,Black,Evening_Black_Tie,West,tan_brown,gold
dark,Black,Ethnic_fashion_style,West,light_gray,dark_blue
dark,Blonde,Military_style,East,light_blue,medium_gray
fair,Blonde,Formal_Office_Wear,West,blue,dark_brown
fair,Blonde,Skateboarders,East,olive_green,white
dark,Black,Hip_Hop_Style,South,violet,gold
fair,Brown,Ethnic_fashion_style,East,dark_brown,gold
dark,Black,Business_Casual,East,charcoal_gray,dark_blue
dark,Blonde,Girly_Style,South,dark_blue,dark_blue
fair,Brown,Formal_Office_Wear,East,navy_blue,khaki_brown
fair,Brown,Girly_Style,East,orange,dark_brown
dark,Blonde,Girly_Style,South,medium_gray,light_blue
fair,Black,Formal_Office_Wear,South,maroon,khaki_brown
dark,Blonde,Geeky_chic_Style,North,white,dark_brown
dark,Blonde,Skateboarders,North,spring_green,khaki_brown
normal,Brown,Casual_Chic_Style,North,tan_brown,brown
fair,Blonde,Flamboyant_style,South,spring_green,light_gray
fair,Blonde,Ethnic_fashion_style,South,burnt_orange,dark_blue
fair,Blonde,Geeky_chic_Style,West,olive_green,medium_gray
dark,Black,Flamboyant_style,East,gold,dark_blue
dark,Blonde,Streetwear_Style,South,lavender,light_gray
fair,Black,Rocker_Chic_Style,West,olive_green,black
normal,Blonde,Flamboyant_style,West,red,light_blue
normal,Black,Military_style,West,red,dark_blue
dark,Blonde,Flamboyant_style,West,green,dark_blue
fair,Brown,Rocker_Chic_Style,North,purple,light_blue
dark,Black,Business_Casual,East,black,navy_blue
fair,Brown,Hip_Hop_Style,West,light_gray,dark_blue
dark,Black,Flamboyant_style,East,spring_green,dark_brown
dark,Black,Casual_Chic_Style,West,brown,charcoal_gray
normal,Black,Formal_Office_Wear,West,orange,black
normal,Blonde,Streetwear_Style,West,dark_brown,black
dark,Black,Sports_Wear,North,blue,navy_blue
normal,Black,Flamboyant_style,South,white,brown
fair,Black,Hip_Hop_Style,West,blue,light_gray
normal,Blonde,Business_Casual,North,maroon,tan_brown
normal,Brown,Business_Casual,North,sky_blue,gold
dark,Blonde,Rocker_Chic_Style,East,medium_gray,dark_brown
fair,Brown,Military_style,North,light_blue,dark_blue
dark,Black,Business_Casual,South,dark_blue,charcoal_gray
normal,Black,Formal_Office_Wear,West,tan_brown,dark_blue
fair,Black,Flamboyant_style,West,light_gray,light_gray
fair,Brown,Rocker_Chic_Style,North,gold,light_gray
fair,Brown,Hip_Hop_Style,West,sky_blue,medium_gray
fair,Brown,Ethnic_fashion_style,South,yellow,khaki_brown
fair,Brown,Business_Casual,South,black,light_blue
dark,Blonde,Retro_Fashion,East,white,navy_blue
dark,Blonde,Geeky_chic_Style,South,white,light_blue
dark,Brown,Girly_Style,East,burnt_orange,light_gray
dark,Brown,Business_Casual,North,lavender,dark_brown
dark,Brown,Rocker_Chic_Style,West,tan_brown,light_gray
normal,Brown,Military_style,South,khaki_brown,light_gray
normal,Black,Retro_Fashion,South,blue,medium_gray
normal,Brown,Rocker_Chic_Style,West,spring_green,black
fair,Blonde,Ethnic_fashion_style,West,tan_brown,light_gray
fair,Brown,Business_Casual,East,medium_gray,dark_brown
fair,Blonde,Business_Casual,West,light_blue,black
dark,Brown,Retro_Fashion,East,olive_green,brown
fair,Brown,Streetwear_Style,North,charcoal_gray,khaki_brown
fair,Blonde,Rocker_Chic_Style,West,maroon,khaki_brown
normal,Brown,Formal_Office_Wear,West,burnt_orange,light_blue
fair,Blonde,Streetwear_Style,South,maroon,tan_brown
dark,Black,Evening_Black_Tie,West,dark_blue,dark_brown
normal,Brown,Business_Casual,West,light_blue,gold
fair,Blonde,Casual_Chic_Style,East,purple,dark_brown
normal,Blonde,Streetwear_Style,South,spring_green,navy_blue
dark,Blonde,Streetwear_Style,South,light_gray,dark_brown
fair,Brown,Hip_Hop_Style,East,spring_green,light_blue
fair,Blonde,Hip_Hop_Style,North,red,gold
fair,Black,Retro_Fashion,West,burnt_orange,navy_blue
normal,Black,Girly_Style,West,light_blue,dark_blue
normal,Blonde,Sports_Wear,West,olive_green,medium_gray
normal,Brown,Rocker_Chic_Style,North,maroon,medium_gray
fair,Brown,Business_Casual,West,brown,khaki_brown
fair,Blonde,Business_Casual,West,green,brown
dark,Brown,Military_style,North,dark_brown,brown
dark,Brown,Flamboyant_style,North,white,medium_gray
dark,Black,Military_style,East,violet,medium_gray
dark,Blonde,Sports_Wear,East,light_gray,khaki_brown
dark,Black,Sports_Wear,North,purple,black
dark,Brown,Geeky_chic_Style,East,charcoal_gray,navy_blue
normal,Blonde,Casual_Chic_Style,South,burnt_orange,charcoal_gray
normal,Black,Streetwear_Style,East,maroon,light_blue
normal,Blonde,Evening_Black_Tie,East,tan_brown,charcoal_gray
fair,Brown,Girly_Style,West,orange,brown
normal,Blonde,Ethnic_fashion_style,North,blue,dark_brown
dark,Blonde,Ethnic_fashion_style,East,dark_brown,charcoal_gray
normal,Brown,Girly_Style,West,yellow,charcoal_gray
dark,Brown,Sports_Wear,West,violet,khaki_brown
fair,Black,Flamboyant_style,East,green,light_blue
fair,Brown,Business_Casual,North,red,dark_blue
fair,Brown,Flamboyant_style,South,black,light_gray
normal,Blonde,Sports_Wear,West,green,charcoal_gray
dark,Black,Hip_Hop_Style,North,maroon,white
normal,Black,Retro_Fashion,East,spring_green,white
dark,Blonde,Military_style,North,spring_green,tan_brown
dark,Brown,Skateboarders,West,navy_blue,white
dark,Black,Flamboyant_style,East,light_gray,dark_brown
normal,Blonde,Skateboarders,South,burnt_orange,light_gray
fair,Blonde,Retro_Fashion,North,white,khaki_brown
fair,Black,Rocker_Chic_Style,South,light_gray,medium_gray
dark,Blonde,Streetwear_Style,East,gold,navy_blue
dark,Blonde,Casual_Chic_Style,South,light_gray,brown
fair,Brown,Casual_Chic_Style,North,orange,tan_brown
normal,Brown,Formal_Office_Wear,North,pink,black
normal,Brown,Ethnic_fashion_style,West,navy_blue,tan_brown
normal,Blonde,Streetwear_Style,West,pink,light_blue
normal,Blonde,Casual_Chic_Style,South,lavender,charcoal_gray
dark,Black,Ethnic_fashion_style,East,red,khaki_brown
normal,Brown,Formal_Office_Wear,North,light_gray,dark_brown
normal,Blonde,Streetwear_Style,South,yellow,tan_brown
normal,Black,Business_Casual,South,dark_blue,khaki_brown
dark,Black,Evening_Black_Tie,North,gold,tan_brown
dark,Black,Business_Casual,North,medium_gray,gold
normal,Black,Evening_Black_Tie,West,black,navy_blue
normal,Black,Skateboarders,West,violet,dark_brown
fair,Black,Business_Casual,East,pink,white
normal,Black,Business_Casual,West,dark_brown,medium_gray
fair,Brown,Formal_Office_Wear,South,green,light_blue
fair,Brown,Retro_Fashion,West,spring_green,charcoal_gray
dark,Black,Evening_Black_Tie,West,spring_green,black
normal,Brown,Casual_Chic_Style,South,yellow,white
dark,Brown,Geeky_chic_Style,North,black,dark_brown
normal,Black,Geeky_chic_Style,North,medium_gray,light_gray
fair,Black,Flamboyant_style,South,spring_green,navy_blue
dark,Black,Formal_Office_Wear,South,yellow,medium_gray
normal,Blonde,Hip_Hop_Style,West,light_gray,light_blue
dark,Brown,Streetwear_Style,West,lavender,navy_blue
fair,Brown,Streetwear_Style,East,dark_blue,khaki_brown
fair,Brown,Sports_Wear,South,gold,black
fair,Blonde,Flamboyant_style,North,dark_blue,dark_brown
fair,Brown,Sports_Wear,West,lavender,black
dark,Brown,Evening_Black_Tie,West,blue,gold
normal,Blonde,Evening_Black_Tie,West,black,brown
fair,Brown,Evening_Black_Tie,South,light_blue,black
dark,Brown,Sports_Wear,North,lavender,dark_brown
normal,Blonde,Flamboyant_style,South,light_blue,light_gray
fair,Blonde,Streetwear_Style,North,burnt_orange,charcoal_gray
dark,Black,Business_Casual,West,charcoal_gray,brown
normal,Blonde,Business_Casual,South,light_blue,light_blue
fair,Black,Girly_Style,East,green,gold
normal,Brown,Retro_Fashion,South,dark_blue,medium_gray
fair,Black,Retro_Fashion,East,yellow,white
normal,Brown,Girly_Style,West,red,white
fair,Blonde,Streetwear_Style,East,olive_green,light_gray
dark,Black,Streetwear_Style,West,olive_green,navy_blue
normal,Blonde,Retro_Fashion,West,medium_gray,light_blue
normal,Blonde,Hip_Hop_Style,East,orange,dark_brown
dark,Black,Skateboarders,South,blue,medium_gray
fair,Black,Sports_Wear,South,maroon,tan_brown
fair,Blonde,Business_Casual,West,tan_brown,navy_blue
fair,Blonde,Military_style,East,orange,dark_blue
normal,Blonde,Hip_Hop_Style,West,brown,black
normal,Blonde,Ethnic_fashion_style,East,yellow,brown
fair,Black,Rocker_Chic_Style,North,maroon,light_gray
normal,Blonde,Skateboarders,West,lavender,white
fair,Brown,Formal_Office_Wear,North,yellow,dark_brown
dark,Brown,Casual_Chic_Style,South,tan_brown,dark_brown
normal,Black,Flamboyant_style,West,brown,charcoal_gray
normal,Blonde,Skateboarders,West,light_blue,dark_blue
fair,Blonde,Girly_Style,West,sky_blue,light_blue
dark,Brown,Retro_Fashion,South,red,light_blue
fair,Brown,Military_style,South,light_blue,brown
dark,Black,Sports_Wear,East,dark_blue,charcoal_gray
normal,Brown,Rocker_Chic_Style,West,gold,navy_blue
dark,Black,Ethnic_fashion_style,West,purple,black
fair,Brown,Business_Casual,West,medium_gray,gold
normal,Blonde,Business_Casual,North,dark_brown,tan_brown
fair,Black,Business_Casual,West,sky_blue,black
dark,Black,Streetwear_Style,East,violet,dark_blue
normal,Brown,Business_Casual,West,light_blue,tan_brown
fair,Brown,Military_style,North,black,dark_brown
dark,Brown,Sports_Wear,South,green,navy_blue
normal,Black,Business_Casual,East,sky_blue,navy_blue
fair,Blonde,Business_Casual,North,navy_blue,light_blue
fair,Brown,Rocker_Chic_Style,East,pink,medium_gray
normal,Blonde,Ethnic_fashion_style,South,medium_gray,tan_brown
dark,Blonde,Military_style,North,pink,medium_gray
normal,Brown,Skateboarders,East,spring_green,gold
normal,Black,Streetwear_Style,South,medium_gray,dark_brown
normal,Black,Ethnic_fashion_style,South,dark_brown,white
fair,Brown,Girly_Style,West,spring_green,light_blue
dark,Blonde,Hip_Hop_Style,North,spring_green,white
normal,Blonde,Casual_Chic_Style,South,brown,khaki_brown
normal,Black,Geeky_chic_Style,South,maroon,dark_blue
dark,Blonde,Streetwear_Style,North,light_blue,dark_brown
normal,Black,Sports_Wear,West,red,dark_blue
normal,Black,Flamboyant_style,South,light_blue,light_blue
fair,Brown,Military_style,West,maroon,navy_blue
dark,Blonde,Military_style,South,gold,light_gray
dark,Black,Evening_Black_Tie,North,green,gold
fair,Black,Evening_Black_Tie,South,lavender,gold
dark,Blonde,Skateboarders,East,dark_brown,gold
normal,Blonde,Sports_Wear,North,white,black
normal,Black,Formal_Office_Wear,East,sky_blue,navy_blue
normal,Black,Military_style,South,burnt_orange,charcoal_gray
fair,Brown,Business_Casual,East,gold,light_gray
dark,Blonde,Casual_Chic_Style,South,orange,white
fair,Black,Girly_Style,East,red,white
fair,Brown,Business_Casual,West,burnt_orange,khaki_brown
normal,Black,Flamboyant_style,East,brown,white
fair,Brown,Girly_Style,West,tan_brown,brown
dark,Brown,Casual_Chic_Style,East,navy_blue,white
fair,Brown,Casual_Chic_Style,East,dark_brown,charcoal_gray
normal,Brown,Evening_Black_Tie,East,violet,light_blue
fair,Black,Sports_Wear,East,spring_green,tan_brown
normal,Brown,Casual_Chic_Style,East,light_blue,dark_brown
dark,Blonde,Skateboarders,South,green,brown
dark,Black,Military_style,South,red,tan_brown
dark,Brown,Geeky_chic_Style,South,charcoal_gray,tan_brown
fair,Black,Casual_Chic_Style,West,violet,light_gray
dark,Blonde,Casual_Chic_Style,East,yellow,gold
fair,Brown,Hip_Hop_Style,East,light_blue,white
dark,Black,Retro_Fashion,West,sky_blue,tan_brown
dark,Brown,Girly_Style,West,brown,light_gray
fair,Brown,Flamboyant_style,South,green,brown
fair,Blonde,Evening_Black_Tie,North,white,gold
fair,Black,Flamboyant_style,North,spring_green,khaki_brown
normal,Blonde,Military_style,South,khaki_brown,light_gray
normal,Black,Ethnic_fashion_style,West,black,white
fair,Brown,Streetwear_Style,North,spring_green,white
dark,Blonde,Business_Casual,North,navy_blue,light_gray
fair,Blonde,Retro_Fashion,South,green,charcoal_gray
fair,Blonde,Rocker_Chic_Style,North,light_gray,black
dark,Blonde,Skateboarders,East,light_gray,light_gray
fair,Blonde,Flamboyant_style,South,sky_blue,medium_gray
fair,Blonde,Geeky_chic_Style,West,dark_blue,dark_brown
fair,Blonde,Sports_Wear,East,red,tan_brown
fair,Brown,Business_Casual,East,medium_gray,light_gray
normal,Blonde,Rocker_Chic_Style,South,pink,tan_brown
dark,Black,Geeky_chic_Style,West,yellow,gold
dark,Blonde,Geeky_chic_Style,South,tan_brown,white
dark,Black,Formal_Office_Wear,North,medium_gray,light_blue
dark,Black,Sports_Wear,South,green,gold
normal,Black,Flamboyant_style,East,light_blue,brown
dark,Blonde,Sports_Wear,West,white,brown
normal,Brown,Geeky_chic_Style,East,green,dark_blue
dark,Brown,Girly_Style,North,light_gray,medium_gray
dark,Blonde,Formal_Office_Wear,West,khaki_brown,black
fair,Brown,Skateboarders,North,khaki_brown,white
fair,Blonde,Streetwear_Style,North,lavender,brown
normal,Blonde,Business_Casual,North,dark_blue,charcoal_gray
dark,Brown,Hip_Hop_Style,North,charcoal_gray,tan_brown
fair,Black,Ethnic_fashion_style,East,sky_blue,white
dark,Brown,Casual_Chic_Style,West,black,brown
dark,Blonde,Casual_Chic_Style,East,spring_green,gold
normal,Brown,Girly_Style,West,navy_blue,dark_blue
fair,Blonde,Flamboyant_style,West,gold,dark_blue
dark,Black,Hip_Hop_Style,South,violet,charcoal_gray
fair,Brown,Sports_Wear,East,red,gold
fair,Brown,Sports_Wear,East,white,navy_blue
dark,Blonde,Streetwear_Style,North,charcoal_gray,black
fair,Black,Military_style,North,burnt_orange,black
normal,Black,Formal_Office_Wear,East,light_gray,medium_gray
normal,Black,Sports_Wear,West,light_blue,white
fair,Black,Business_Casual,East,maroon,light_blue
fair,Blonde,Rocker_Chic_Style,North,spring_green,medium_gray
dark,Blonde,Evening_Black_Tie,North,khaki_brown,light_gray
normal,Black,Casual_Chic_Style,South,black,charcoal_gray
dark,Blonde,Evening_Black_Tie,South,violet,gold
normal,Black,Flamboyant_style,South,gold,dark_brown
fair,Blonde,Hip_Hop_Style,West,green,navy_blue
